RE78 TREAT MARR NODEGREE BLACK HISPANIC EDUC AGE RE74 RE75 U74 U75 TYPE
28076.805 0 1 1 1 0 6 39 14694.501 16470.968 0 0 OBS
0 0 1 1 0 0 11 20 14694.501 17008.065 0 0 OBS
16254.992 0 1 1 0 0 10 31 14890.428 12532.258 0 0 OBS
25860.215 0 1 1 0 0 9 29 14890.428 19693.548 0 0 OBS
14186.175 0 1 1 1 0 9 53 14945.287 13697.758 0 0 OBS
17686.909 0 1 1 0 0 4 45 15004.065 13586.758 0 0 OBS
19210.445 0 0 1 0 0 9 28 15086.354 13248.387 0 0 OBS
12921.241 0 1 1 1 0 8 53 15086.354 15649.21 0 0 OBS
14038.402 0 1 1 0 0 3 43 15086.354 15933.871 0 0 OBS
17732.719 0 1 1 0 0 7 50 15160.807 15933.871 0 0 OBS
17732.719 0 1 1 0 0 7 50 15160.807 15933.871 0 0 OBS
19604.998 0 1 1 1 0 8 31 15176.481 10851.145 0 0 OBS
19210.445 0 1 1 0 0 11 34 15184.318 0 0 1 OBS
10048.541 0 0 1 0 0 8 46 15282.281 13158.871 0 0 OBS
20614.286 0 1 1 0 0 9 20 15282.281 15933.871 0 0 OBS
8866.3594 0 1 1 0 0 9 30 15478.208 7877.4194 0 0 OBS
16254.992 0 1 1 0 1 6 34 15478.208 16112.903 0 0 OBS
15516.129 0 1 1 0 0 9 27 15478.208 16470.968 0 0 OBS
0 0 0 1 1 0 11 19 15587.927 10741.935 0 0 OBS
0 0 0 1 0 1 8 49 15674.134 1074.1935 0 0 OBS
7093.0876 0 0 1 1 0 11 31 15674.134 4316.4677 0 0 OBS
13890.63 0 0 1 1 0 11 25 15674.134 6982.2581 0 0 OBS
8866.3594 0 1 1 1 0 11 23 15674.134 8414.5161 0 0 OBS
20688.172 0 1 1 0 1 10 18 15674.134 10741.935 0 0 OBS
25121.352 0 0 1 1 0 10 34 15674.134 12532.258 0 0 OBS
8866.3594 0 1 1 0 0 4 46 15674.134 14322.581 0 0 OBS
9605.2227 0 1 1 0 0 7 46 15674.134 14680.645 0 0 OBS
14777.266 0 1 1 0 0 6 53 15674.134 15217.742 0 0 OBS
18841.014 0 1 1 0 0 7 54 15674.134 16112.903 0 0 OBS
19210.445 0 1 1 1 0 9 37 15674.134 16112.903 0 0 OBS
36943.164 0 1 1 0 0 9 24 15674.134 16112.903 0 0 OBS
9974.6544 0 1 1 1 0 6 53 15674.134 16112.903 0 0 OBS
20141.413 0 1 1 0 0 10 21 15674.134 16112.903 0 0 OBS
23643.625 0 1 1 1 0 10 35 15674.134 16470.968 0 0 OBS
18096.24 0 1 1 1 0 2 54 15674.134 16990.161 0 0 OBS
19709.917 0 1 1 0 0 10 43 15674.134 17903.226 0 0 OBS
17732.719 0 1 1 0 0 8 46 15674.134 17903.226 0 0 OBS
0 0 1 1 1 0 11 35 15674.134 17903.226 0 0 OBS
17437.174 0 1 1 0 0 8 50 15674.134 18109.113 0 0 OBS
22165.899 0 1 1 0 0 10 47 15674.134 19693.548 0 0 OBS
22165.899 0 1 1 0 0 10 47 15674.134 19693.548 0 0 OBS
1773.2719 0 1 1 0 0 9 21 15674.134 19693.548 0 0 OBS
24973.579 0 1 1 0 0 10 18 15674.134 21483.871 0 0 OBS
36943.164 0 1 1 0 0 8 37 15674.134 26317.742 0 0 OBS
11082.949 0 1 1 1 0 7 41 15674.134 32225.806 0 0 OBS
17732.719 0 1 1 0 0 11 31 15870.061 15602.661 0 0 OBS
16606.691 0 1 1 0 0 10 35 15921.002 16148.71 0 0 OBS
0 0 1 1 1 0 8 51 15987.617 5800.6452 0 0 OBS
13151.767 0 1 1 1 0 7 30 15995.454 15387.823 0 0 OBS
23052.535 0 1 1 0 0 11 30 16065.988 17989.161 0 0 OBS
23052.535 0 1 1 0 0 11 30 16065.988 17989.161 0 0 OBS
0 0 1 1 1 0 4 53 16142.399 984.6774 0 0 OBS
22904.762 0 1 1 0 0 10 24 16144.358 20767.742 0 0 OBS
5172.043 0 1 1 1 0 8 48 16261.914 11637.097 0 0 OBS
5172.043 0 1 1 1 0 8 48 16261.914 11637.097 0 0 OBS
14260.061 0 1 1 1 0 6 47 16261.914 14412.097 0 0 OBS
28076.805 0 1 1 0 1 4 45 16261.914 28108.065 0 0 OBS
17732.719 0 1 1 1 0 8 47 16301.1 17129.806 0 0 OBS
17732.719 0 1 1 1 0 8 47 16301.1 17129.806 0 0 OBS
14777.266 0 1 1 1 0 11 31 16453.923 19693.548 0 0 OBS
16254.992 0 1 1 0 0 8 46 16457.841 16112.903 0 0 OBS
0 0 0 1 0 0 11 22 16653.768 3759.6774 0 0 OBS
10344.086 0 1 1 0 0 11 21 16653.768 13427.419 0 0 OBS
12560.676 0 1 1 0 0 10 33 16653.768 16112.903 0 0 OBS
17957.333 0 1 1 0 0 9 28 16653.768 17158.452 0 0 OBS
17880.492 0 1 1 0 0 10 20 16849.695 11995.161 0 0 OBS
17732.719 0 1 1 0 0 11 47 16928.065 15409.306 0 0 OBS
5910.9063 0 1 1 0 0 11 23 17045.621 11986.21 0 0 OBS
16846.083 0 0 1 1 0 10 35 17045.621 14322.581 0 0 OBS
11821.813 0 0 1 1 0 7 25 17045.621 16137.968 0 0 OBS
8866.3594 0 1 1 1 0 11 23 17116.155 10741.935 0 0 OBS
16210.661 0 1 1 0 0 8 31 17241.548 15754.839 0 0 OBS
16254.992 0 1 1 1 0 8 55 17241.548 17903.226 0 0 OBS
14753.622 0 1 1 1 0 11 33 17370.859 15844.355 0 0 OBS
11326.774 0 0 1 1 0 9 31 17437.475 13427.419 0 0 OBS
19432.104 0 0 1 0 0 7 34 17619.686 20481.29 0 0 OBS
13299.539 0 1 1 0 0 11 22 17633.401 0 0 1 OBS
3250.9985 0 1 1 0 0 9 21 17633.401 3202.8871 0 0 OBS
0 0 0 1 1 0 8 42 17633.401 10562.903 0 0 OBS
5910.9063 0 1 1 0 1 10 46 17633.401 10741.935 0 0 OBS
14777.266 0 1 1 1 0 9 23 17633.401 12532.258 0 0 OBS
22165.899 0 1 1 0 0 8 33 17633.401 12890.323 0 0 OBS
17732.719 0 1 1 1 0 11 43 17633.401 14322.581 0 0 OBS
17732.719 0 1 1 1 0 11 43 17633.401 14322.581 0 0 OBS
11821.813 0 1 1 0 0 8 29 17633.401 16112.903 0 0 OBS
17732.719 0 1 1 0 0 9 35 17633.401 16112.903 0 0 OBS
16254.992 0 1 1 1 0 9 50 17633.401 16112.903 0 0 OBS
17584.946 0 1 1 0 0 9 18 17633.401 16112.903 0 0 OBS
14555.607 0 1 1 0 0 11 44 17633.401 16470.968 0 0 OBS
4876.4977 0 1 1 0 0 6 34 17633.401 17903.226 0 0 OBS
886.6359 0 1 1 0 0 8 26 17633.401 18440.323 0 0 OBS
30884.485 0 1 1 0 0 10 47 17633.401 19693.548 0 0 OBS
26599.078 0 1 1 1 0 11 25 17633.401 21483.871 0 0 OBS
19210.445 0 1 1 1 0 8 44 17633.401 21483.871 0 0 OBS
17732.719 0 0 1 1 0 10 36 17633.401 21483.871 0 0 OBS
8866.3594 0 1 1 1 0 2 40 17645.157 13427.419 0 0 OBS
19210.445 0 1 1 0 0 11 46 17684.342 16112.903 0 0 OBS
19210.445 0 1 1 1 0 5 44 17688.261 17903.226 0 0 OBS
20688.172 0 1 1 0 0 9 38 17829.328 7877.4194 0 0 OBS
18102.151 0 1 1 0 0 11 54 17829.328 15754.839 0 0 OBS
20688.172 0 1 1 0 0 8 32 17829.328 21483.871 0 0 OBS
23643.625 0 1 1 0 0 10 23 17829.328 21483.871 0 0 OBS
13326.138 0 1 1 1 0 11 46 17868.513 17903.226 0 0 OBS
19210.445 0 1 1 1 0 11 44 17929.251 18588.919 0 0 OBS
21427.035 0 1 1 1 0 10 41 18025.255 17366.129 0 0 OBS
28076.805 0 1 1 0 0 8 44 18025.255 18798.387 0 0 OBS
26599.078 0 1 1 1 0 11 36 18025.255 21483.871 0 0 OBS
12117.358 0 1 1 0 0 8 23 18221.181 25073.468 0 0 OBS
23643.625 0 1 1 0 0 9 20 18285.837 20767.742 0 0 OBS
19949.309 0 1 1 1 0 3 46 18319.145 14322.581 0 0 OBS
22165.899 0 1 1 1 0 10 36 18417.108 16112.903 0 0 OBS
20688.172 0 1 1 0 0 10 40 18417.108 17903.226 0 0 OBS
20688.172 0 1 1 0 0 10 40 18417.108 17903.226 0 0 OBS
31032.258 0 1 1 1 0 8 27 18417.108 22916.129 0 0 OBS
31032.258 0 0 1 1 0 11 24 18613.035 20230.645 0 0 OBS
14777.266 0 1 1 1 0 11 34 18808.961 17903.226 0 0 OBS
21722.581 0 1 1 0 0 10 47 19004.888 17903.226 0 0 OBS
21722.581 0 1 1 0 0 10 47 19004.888 17903.226 0 0 OBS
2955.4531 0 1 1 0 0 4 49 19200.815 7161.2903 0 0 OBS
8866.3594 0 1 1 0 0 9 35 19200.815 17706.29 0 0 OBS
19210.445 0 1 1 1 0 9 33 19396.741 16112.903 0 0 OBS
26599.078 0 1 1 0 0 11 51 19592.668 6982.2581 0 0 OBS
26599.078 0 1 1 0 0 10 33 19592.668 10741.935 0 0 OBS
14777.266 0 1 1 1 0 7 20 19592.668 11637.097 0 0 OBS
16993.856 0 1 1 0 1 8 36 19592.668 11995.161 0 0 OBS
16993.856 0 1 1 0 1 8 36 19592.668 11995.161 0 0 OBS
7130.0307 0 1 1 1 0 11 28 19592.668 12890.323 0 0 OBS
5615.361 0 1 1 1 0 6 44 19592.668 14322.581 0 0 OBS
0 0 1 1 0 0 10 22 19592.668 15217.742 0 0 OBS
29554.531 0 1 1 0 0 10 50 19592.668 15933.871 0 0 OBS
24045.567 0 1 1 0 0 9 52 19592.668 16112.903 0 0 OBS
28076.805 0 1 1 1 0 5 25 19592.668 16650 0 0 OBS
17289.401 0 1 1 0 0 8 52 19592.668 17903.226 0 0 OBS
30207.687 0 1 1 0 0 8 38 19592.668 17903.226 0 0 OBS
22165.899 0 1 1 0 0 7 53 19592.668 19693.548 0 0 OBS
23643.625 0 1 1 0 0 8 38 19592.668 19693.548 0 0 OBS
23643.625 0 1 1 0 0 8 38 19592.668 19693.548 0 0 OBS
27929.032 0 1 1 0 0 11 22 19592.668 20588.71 0 0 OBS
20303.963 0 1 1 0 0 9 41 19592.668 21483.871 0 0 OBS
22165.899 0 1 1 1 0 11 30 19592.668 24547.113 0 0 OBS
29554.531 0 1 1 0 0 10 24 19592.668 25064.516 0 0 OBS
20688.172 0 1 1 1 0 6 43 19912.029 16112.903 0 0 OBS
14777.266 0 1 1 1 0 6 55 19962.969 26854.839 0 0 OBS
31032.258 0 1 1 0 0 7 27 19984.521 20409.677 0 0 OBS
17732.719 0 1 1 0 0 10 23 19984.521 21483.871 0 0 OBS
4433.1797 0 1 1 0 0 10 53 19984.521 21483.871 0 0 OBS
19210.445 0 1 1 0 0 8 48 19984.521 21483.871 0 0 OBS
13299.539 0 1 1 1 0 10 53 20062.892 15502.403 0 0 OBS
0 0 1 1 0 0 7 50 20180.448 14322.581 0 0 OBS
19210.445 0 1 1 1 0 11 40 20278.411 16112.903 0 0 OBS
17732.719 0 1 1 1 0 7 50 20384.212 17008.065 0 0 OBS
16254.992 0 1 1 1 0 9 38 20388.13 22407.677 0 0 OBS
19210.445 0 1 1 0 0 5 52 20572.301 16112.903 0 0 OBS
14481.72 0 1 1 0 0 10 36 20572.301 17366.129 0 0 OBS
27485.714 0 1 1 0 0 11 40 20572.301 21483.871 0 0 OBS
19210.445 0 1 1 0 0 11 38 20572.301 21483.871 0 0 OBS
19633.075 0 1 1 0 0 8 41 20572.301 22379.032 0 0 OBS
26599.078 0 1 1 0 0 11 43 20629.12 31330.645 0 0 OBS
21131.49 0 1 1 0 0 10 46 20944.562 21338.855 0 0 OBS
23195.874 0 1 1 0 0 8 53 20964.155 22033.5 0 0 OBS
23495.853 0 1 1 0 0 10 25 20964.155 23632.258 0 0 OBS
25068.154 0 1 1 1 0 10 44 20993.544 19190.468 0 0 OBS
25068.154 0 1 1 1 0 10 44 20993.544 19190.468 0 0 OBS
23643.625 0 1 1 0 0 8 37 21481.401 14322.581 0 0 OBS
18471.582 0 1 1 1 0 10 34 21551.935 10083.097 0 0 OBS
13299.539 0 1 1 0 0 11 46 21551.935 16112.903 0 0 OBS
17732.719 0 1 1 1 0 6 48 21551.935 16112.903 0 0 OBS
22165.899 0 1 1 0 0 10 42 21551.935 18798.387 0 0 OBS
14777.266 0 1 1 0 0 10 55 21551.935 19693.548 0 0 OBS
20688.172 0 1 1 0 0 9 39 21551.935 19693.548 0 0 OBS
25121.352 0 1 1 1 0 10 41 21551.935 20767.742 0 0 OBS
27485.714 0 1 1 1 0 8 33 21551.935 22379.032 0 0 OBS
31032.258 0 1 1 1 0 10 22 21551.935 25064.516 0 0 OBS
25121.352 0 1 1 0 0 8 25 21551.935 25959.677 0 0 OBS
33987.711 0 0 1 1 0 9 54 21551.935 30435.484 0 0 OBS
44331.797 0 0 1 0 0 8 49 21551.935 36316.694 0 0 OBS
22756.989 0 1 1 0 0 10 35 21583.283 23847.097 0 0 OBS
11821.813 0 1 1 0 0 9 43 21630.305 11565.484 0 0 OBS
23643.625 0 1 1 0 0 7 39 21712.595 24065.516 0 0 OBS
19210.445 0 1 1 0 1 10 47 21943.788 18977.419 0 0 OBS
25860.215 0 1 1 0 0 10 51 21943.788 23274.194 0 0 OBS
25860.215 0 1 1 0 0 10 51 21943.788 23274.194 0 0 OBS
20392.627 0 1 1 0 1 5 49 22041.752 23274.194 0 0 OBS
16254.992 0 1 1 0 0 11 48 22178.9 19693.548 0 0 OBS
16254.992 0 1 1 0 0 11 48 22178.9 19693.548 0 0 OBS
121173.58 0 1 1 1 0 10 30 22335.642 0 0 1 OBS
0 0 1 1 0 0 9 31 22531.568 21483.871 0 0 OBS
22904.762 0 1 1 0 0 9 28 22727.495 20767.742 0 0 OBS
24086.943 0 1 1 0 0 10 49 22727.495 23095.161 0 0 OBS
27042.396 0 1 1 0 0 10 48 22727.495 26854.839 0 0 OBS
29554.531 0 1 1 0 0 9 49 22727.495 30435.484 0 0 OBS
22165.899 0 1 1 1 0 4 49 22968.485 28645.161 0 0 OBS
33987.711 0 1 1 0 0 10 32 23025.303 21483.871 0 0 OBS
22018.126 0 1 1 0 0 11 30 23119.348 20051.613 0 0 OBS
35364.952 0 1 1 0 0 10 47 23236.904 17903.226 0 0 OBS
15220.584 0 1 1 0 0 10 31 23315.275 2467.0645 0 0 OBS
0 0 1 1 0 0 10 48 23511.202 2864.5161 0 0 OBS
21796.467 0 1 1 0 0 11 28 23511.202 5370.9677 0 0 OBS
18471.582 0 1 1 1 0 10 33 23511.202 12532.258 0 0 OBS
7093.0876 0 0 1 1 0 8 52 23511.202 15217.742 0 0 OBS
20215.3 0 1 1 0 0 5 53 23511.202 17903.226 0 0 OBS
23643.625 0 1 1 0 0 6 42 23511.202 17903.226 0 0 OBS
23643.625 0 1 1 0 0 6 42 23511.202 17903.226 0 0 OBS
23643.625 0 1 1 0 0 6 42 23511.202 17903.226 0 0 OBS
26569.524 0 1 1 0 0 8 42 23511.202 18798.387 0 0 OBS
26599.078 0 1 1 0 0 9 30 23511.202 19441.113 0 0 OBS
13299.539 0 1 1 1 0 7 36 23511.202 21483.871 0 0 OBS
19210.445 0 1 1 0 0 8 54 23511.202 21483.871 0 0 OBS
26303.533 0 1 1 0 0 9 42 23511.202 21841.935 0 0 OBS
23643.625 0 1 1 1 0 8 51 23511.202 23274.194 0 0 OBS
29678.661 0 1 1 0 0 10 24 23511.202 25062.726 0 0 OBS
25121.352 0 1 1 0 0 10 23 23511.202 25064.516 0 0 OBS
26155.76 0 1 1 0 0 8 50 23511.202 25243.548 0 0 OBS
27190.169 0 1 1 0 0 11 51 23511.202 25780.645 0 0 OBS
22165.899 0 1 1 0 0 8 51 23511.202 26407.258 0 0 OBS
27337.942 0 1 1 0 0 8 51 23511.202 27019.548 0 0 OBS
28047.25 0 1 1 0 0 10 30 23511.202 28645.161 0 0 OBS
0 0 1 1 0 0 11 52 23568.02 0 0 1 OBS
31032.258 0 1 1 1 0 8 50 23707.128 28913.71 0 0 OBS
13299.539 0 1 1 0 0 10 29 23711.047 26854.839 0 0 OBS
26968.51 0 1 1 0 0 9 48 23859.951 25064.516 0 0 OBS
23791.398 0 1 1 0 0 9 30 23903.055 23900.806 0 0 OBS
23145.631 0 1 1 0 0 8 37 24098.982 22823.032 0 0 OBS
35465.438 0 1 1 0 0 11 28 24098.982 24169.355 0 0 OBS
29554.531 0 1 1 1 0 11 44 24294.908 35806.452 0 0 OBS
29554.531 0 1 1 1 0 11 44 24294.908 35806.452 0 0 OBS
30549.041 0 1 1 0 0 3 54 24530.02 19514.516 0 0 OBS
19210.445 0 1 1 0 0 9 52 24627.984 25064.516 0 0 OBS
20392.627 0 1 1 1 0 9 35 24686.762 16829.032 0 0 OBS
22904.762 0 1 1 0 0 10 32 24686.762 27033.871 0 0 OBS
25860.215 0 1 1 0 0 7 47 24784.725 23811.29 0 0 OBS
33248.848 0 1 1 0 0 11 30 24882.688 26854.839 0 0 OBS
29111.214 0 1 1 0 0 6 49 25274.542 21841.935 0 0 OBS
13299.539 0 1 1 0 0 8 48 25470.468 0 0 1 OBS
24803.641 0 1 1 0 0 9 32 25470.468 1432.2581 0 0 OBS
11821.813 0 1 1 0 0 6 44 25470.468 7619.6129 0 0 OBS
23643.625 0 1 1 0 1 8 48 25470.468 16112.903 0 0 OBS
25121.352 0 0 1 1 0 7 52 25470.468 17903.226 0 0 OBS
481.7389 0 1 1 0 0 11 49 25470.468 19693.548 0 0 OBS
47287.25 0 1 1 0 0 9 38 25470.468 21483.871 0 0 OBS
11390.316 0 1 1 1 0 8 46 25470.468 21483.871 0 0 OBS
16254.992 0 1 1 0 0 8 40 25470.468 21483.871 0 0 OBS
26599.078 0 1 1 1 0 3 44 25470.468 21483.871 0 0 OBS
20688.172 0 0 1 1 0 10 40 25470.468 23274.194 0 0 OBS
23643.625 0 1 1 1 0 8 26 25470.468 23274.194 0 0 OBS
25121.352 0 1 1 0 0 11 49 25470.468 25064.516 0 0 OBS
26599.078 0 1 1 0 0 11 51 25470.468 25064.516 0 0 OBS
25860.215 0 1 1 0 0 8 44 25470.468 26854.839 0 0 OBS
19062.673 0 1 1 0 0 8 47 25707.54 25064.516 0 0 OBS
16254.992 0 1 1 0 0 8 49 25862.322 22916.129 0 0 OBS
26155.76 0 1 1 0 0 8 40 25862.322 26138.71 0 0 OBS
33043.444 0 0 1 0 0 10 48 26058.248 26854.839 0 0 OBS
26599.078 0 1 1 1 0 9 35 26134.66 24169.355 0 0 OBS
0 0 1 1 0 1 6 44 26450.102 3580.6452 0 0 OBS
23327.392 0 1 1 0 0 11 42 26450.102 22379.032 0 0 OBS
26953.733 0 1 1 0 0 8 31 26450.102 32225.806 0 0 OBS
36943.164 0 1 1 0 0 11 46 26841.955 29361.29 0 0 OBS
26894.624 0 1 1 1 0 10 51 27037.882 21483.871 0 0 OBS
26599.078 0 0 1 0 0 8 50 27084.904 21125.806 0 0 OBS
16993.856 0 1 1 0 0 11 46 27429.735 9846.7742 0 0 OBS
24382.488 0 1 1 1 0 10 51 27429.735 25064.516 0 0 OBS
14777.266 0 1 1 1 0 7 41 27429.735 26708.032 0 0 OBS
28076.805 0 1 1 1 0 8 39 27429.735 26854.839 0 0 OBS
29554.531 0 1 1 1 0 10 48 27429.735 30435.484 0 0 OBS
29554.531 0 1 1 1 0 10 48 27429.735 30435.484 0 0 OBS
33987.711 0 1 1 0 0 10 50 27429.735 32225.806 0 0 OBS
32509.985 0 1 1 1 0 6 49 27429.735 34016.129 0 0 OBS
27337.942 0 1 1 0 0 8 49 27482.635 25064.516 0 0 OBS
28925.02 0 1 1 0 0 7 47 27821.589 27929.032 0 0 OBS
26377.419 0 1 1 0 0 9 42 28017.515 23453.226 0 0 OBS
26377.419 0 1 1 0 0 9 42 28017.515 23453.226 0 0 OBS
36943.164 0 1 1 0 0 10 45 28017.515 32225.806 0 0 OBS
28815.668 0 1 1 0 0 10 55 28330.998 28602.194 0 0 OBS
13299.539 0 1 1 0 0 11 40 28409.369 12532.258 0 0 OBS
28076.805 0 1 1 0 0 8 48 28409.369 26317.742 0 0 OBS
39159.754 0 1 1 0 1 10 36 28409.369 28645.161 0 0 OBS
41376.344 0 1 1 1 0 9 46 28605.295 32225.806 0 0 OBS
25676.977 0 1 1 0 0 10 46 28765.955 19514.516 0 0 OBS
36943.164 0 1 1 1 0 9 45 28863.919 26854.839 0 0 OBS
21341.327 0 1 1 0 0 7 49 29247.935 20767.742 0 0 OBS
39898.618 0 1 1 0 0 10 37 29369.409 27750 0 0 OBS
23052.535 0 1 1 0 0 9 48 29389.002 19693.548 0 0 OBS
13063.103 0 1 1 1 0 11 37 29389.002 21483.871 0 0 OBS
22904.762 0 1 1 0 0 10 28 29389.002 23274.194 0 0 OBS
45809.524 0 0 1 1 0 11 36 29389.002 25982.952 0 0 OBS
31032.258 0 1 1 0 0 11 40 29389.002 26407.258 0 0 OBS
23643.625 0 1 1 0 0 10 44 29389.002 26854.839 0 0 OBS
0 0 1 1 1 0 10 47 29389.002 26854.839 0 0 OBS
0 0 1 1 1 0 10 47 29389.002 26854.839 0 0 OBS
36943.164 0 1 1 0 1 11 30 29389.002 26854.839 0 0 OBS
36499.846 0 1 1 0 0 10 33 29389.002 28645.161 0 0 OBS
31032.258 0 1 1 0 0 9 48 29389.002 32225.806 0 0 OBS
9457.4501 0 0 1 1 0 11 19 29725.996 8806.5968 0 0 OBS
47287.25 0 1 1 0 0 9 38 29976.782 25064.516 0 0 OBS
35465.438 0 0 1 0 0 9 42 30368.635 19693.548 0 0 OBS
38125.346 0 1 1 1 0 10 32 30930.945 35806.452 0 0 OBS
28076.805 0 1 1 0 0 11 55 31048.501 31053.145 0 0 OBS
36943.164 0 1 1 0 0 11 37 31250.305 26854.839 0 0 OBS
44331.797 0 1 1 0 0 10 21 31348.269 10741.935 0 0 OBS
26007.988 0 1 1 1 0 11 51 31348.269 21483.871 0 0 OBS
20688.172 0 1 1 1 0 6 42 31348.269 28645.161 0 0 OBS
23643.625 0 1 1 1 0 5 42 31348.269 32225.806 0 0 OBS
28076.805 0 1 1 0 0 11 52 31348.269 33120.968 0 0 OBS
31477.054 0 1 1 0 0 5 45 31348.269 37596.774 0 0 OBS
38420.891 0 1 1 0 0 8 49 31348.269 37596.774 0 0 OBS
28076.805 0 1 1 0 0 8 48 31510.888 35795.71 0 0 OBS
28076.805 0 1 1 0 0 8 48 31510.888 35795.71 0 0 OBS
31918.894 0 1 1 1 0 7 55 32504.236 26854.839 0 0 OBS
31918.894 0 1 1 1 0 7 55 32504.236 26854.839 0 0 OBS
36943.164 0 1 1 0 0 11 47 32719.756 30435.484 0 0 OBS
32362.212 0 1 1 0 0 8 51 33111.609 27750 0 0 OBS
36943.164 0 1 1 0 0 11 54 33158.631 32225.806 0 0 OBS
33987.711 0 1 1 0 0 9 42 33221.328 32225.806 0 0 OBS
33987.711 0 1 1 0 0 9 42 33221.328 32225.806 0 0 OBS
25121.352 0 1 1 1 0 8 51 33299.699 25064.516 0 0 OBS
28076.805 0 1 1 1 0 2 55 33307.536 20946.774 0 0 OBS
29554.531 0 1 1 0 0 10 32 33307.536 25064.516 0 0 OBS
33987.711 0 1 1 0 0 8 38 33307.536 35448.387 0 0 OBS
54675.883 0 1 1 0 0 11 42 33307.536 44758.065 0 0 OBS
2955.4531 0 1 1 0 0 8 49 33699.389 28645.161 0 0 OBS
25121.352 0 1 1 0 0 7 35 34091.242 28287.097 0 0 OBS
39898.618 0 1 1 0 0 11 46 34287.169 30077.419 0 0 OBS
39898.618 0 1 1 0 0 11 46 34287.169 30077.419 0 0 OBS
36943.164 0 1 1 0 0 11 31 34483.096 35806.452 0 0 OBS
39159.754 0 1 1 0 0 10 52 35266.802 17187.097 0 0 OBS
1182.1813 0 1 1 1 0 8 51 35266.802 25064.516 0 0 OBS
39898.618 0 0 1 0 0 9 51 35266.802 32225.806 0 0 OBS
44147.081 0 1 1 1 0 8 52 35266.802 33120.968 0 0 OBS
26894.624 0 1 1 0 0 6 49 35266.802 33120.968 0 0 OBS
38568.664 0 1 1 0 0 10 48 35266.802 34911.29 0 0 OBS
44331.797 0 1 1 0 0 10 31 35266.802 35806.452 0 0 OBS
38420.891 0 1 1 0 0 11 42 35266.802 44758.065 0 0 OBS
31032.258 0 1 1 0 0 11 50 36205.291 38563.548 0 0 OBS
31032.258 0 1 1 0 0 11 50 36205.291 38563.548 0 0 OBS
17732.719 0 1 1 0 0 10 37 36246.436 17545.161 0 0 OBS
17732.719 0 1 1 0 0 10 37 36246.436 17545.161 0 0 OBS
32177.496 0 1 1 0 0 11 55 36638.289 37417.742 0 0 OBS
47287.25 0 1 1 0 0 11 50 36677.475 46548.387 0 0 OBS
42262.98 0 1 1 1 0 8 41 36691.189 32888.226 0 0 OBS
23643.625 0 1 1 0 0 8 49 37226.069 14322.581 0 0 OBS
30569.73 0 1 1 1 0 8 48 37226.069 26854.839 0 0 OBS
30569.73 0 1 1 1 0 8 48 37226.069 26854.839 0 0 OBS
36943.164 0 1 1 0 1 6 48 38670.049 42967.742 0 0 OBS
36943.164 0 1 1 0 1 6 48 38670.049 42967.742 0 0 OBS
35465.438 0 1 1 0 0 11 46 39185.336 39387.097 0 0 OBS
31032.258 0 1 1 0 0 10 29 41144.603 8951.6129 0 0 OBS
51580.046 0 1 1 0 0 8 55 43025.499 37972.742 0 0 OBS
36943.164 0 1 1 0 0 10 32 43103.87 39387.097 0 0 OBS
38568.664 0 1 1 0 0 8 47 44667.365 33837.097 0 0 OBS
59109.063 0 1 1 0 0 8 32 47022.403 67137.097 0 0 OBS
55710.292 0 1 1 0 0 10 47 48197.963 47968.113 0 0 OBS
20540.399 0 1 1 0 1 0 54 49228.538 44220.968 0 0 OBS
53198.157 0 1 1 0 0 8 40 50940.937 55500 0 0 OBS
